,Ubicacion,Metros cuadrados,Metros cuadrados techados,Parqueo,Medio baños,Dormitorios,Antiguedad del edificio,Parque cercano,Piso en el que se encuentra,Venta,Mantenimiento,Link Pagina,Link imagen
186," Benavides, Santiago de Surco",332m²Superficie total,250m²Superficie techada,2Estacionamientos,1Medio baño,4Dormitorios,25Antigüedad,No hay informacion,No hay informacion,"S/ 1,567,500",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-benavides-santiago-de-surco-4-dormitorios-13510044,https://img10.naventcdn.com/avisos/111/00/13/51/00/44/720x532/201696967.jpg
187,"Linda casa en La Molina,  Santa Felicia, La Molina",255m²Superficie total,190m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 1,237,320",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santa-felicia-la-molina-4-dormitorios-13387828,https://img10.naventcdn.com/avisos/111/00/13/38/78/28/720x532/199064957.jpg
188,"Calle 5 Urb. El Refugio,  Rinconada Alta, La Molina",515m²Superficie total,556m²Superficie techada,2Estacionamientos,No hay informacion,5Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 3,060,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-rinconada-alta-la-molina-5-a-mas-dormitorios-13152661,https://img10.naventcdn.com/avisos/111/00/13/15/26/61/720x532/194000062.jpg
189," Rímac, Lima",200m²Superficie total,200m²Superficie techada,0Estacionamientos,No hay informacion,6Dormitorios,10Antigüedad,No hay informacion,No hay informacion,"S/ 534,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-rimac-lima-5-a-mas-dormitorios-58194393,https://img10.naventcdn.com/avisos/111/00/58/19/43/93/720x532/209400505.jpg
190,"Urb. La Riviera de Monterrico, La Molina,  San Borja, Lima",200m²Superficie total,320m²Superficie techada,No hay informacion,No hay informacion,4Dormitorios,25Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,660,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-borja-lima-4-dormitorios-13434051,https://img10.naventcdn.com/avisos/111/00/13/43/40/51/720x532/200165433.jpg
191,"Av. Alameda de la Molina vieja 160 ,  La Molina Vieja, La Molina",300m²Superficie total,250m²Superficie techada,3Estacionamientos,No hay informacion,3Dormitorios,10Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,641,500",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-vieja-la-molina-3-dormitorios-13221248,https://img10.naventcdn.com/avisos/111/00/13/22/12/48/720x532/195516956.jpg
192,"Amplia Casa de 270 m2 en esquina En La Molina.,  Covima, La Molina",270m²Superficie total,250m²Superficie techada,4Estacionamientos,No hay informacion,5Dormitorios,28Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,593,600",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-covima-la-molina-5-a-mas-dormitorios-13486364,https://img10.naventcdn.com/avisos/111/00/13/48/63/64/720x532/201188195.jpg
193,"A una cuadra de la playa,  Arica, Lurín",250m²Superficie total,220m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 361,880",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-arica-lurin-4-dormitorios-13217700,https://img10.naventcdn.com/avisos/111/00/13/21/77/00/720x532/195428502.jpg
194,"Av. La Encalada 380,  Centro Comercial Monterrico, Santiago de Surco",529m²Superficie total,529m²Superficie techada,5Estacionamientos,1Medio baño,5Dormitorios,28Antigüedad,Parques Cercanos ,No hay informacion,"S/ 3,011,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-centro-comercial-monterrico-santiago-de-surco-5-a-mas-dormitorios-13489595,https://img10.naventcdn.com/avisos/111/00/13/48/95/95/720x532/201743785.jpg
195," San Isidro, Lima",505m²Superficie total,505m²Superficie techada,4Estacionamientos,No hay informacion,4Dormitorios,14Antigüedad,Parques Cercanos ,No hay informacion,"S/ 10,292,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-isidro-lima-4-dormitorios-13513024,https://img10.naventcdn.com/avisos/111/00/13/51/30/24/720x532/201759455.jpg
196," Cieneguilla, Lima",7000m²Superficie total,1200m²Superficie techada,3Estacionamientos,No hay informacion,4Dormitorios,16Antigüedad,No hay informacion,No hay informacion,"USD 2,000,000",300,https://urbania.pe/inmueble/venta-de-casa-en-cieneguilla-lima-4-dormitorios-58236497,https://img10.naventcdn.com/avisos/111/00/58/23/64/97/720x532/210084169.jpg
197," Pachacamac, Villa el Salvador",100m²Superficie total,100m²Superficie techada,0Estacionamientos,No hay informacion,3Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 249,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-pachacamac-villa-el-salvador-3-dormitorios-13459515,https://img10.naventcdn.com/avisos/111/00/13/45/95/15/720x532/200623012.jpg
198,"entre cdra. 5 y 6 Av. Pio 12,  Maranga, San Miguel",220m²Superficie total,140m²Superficie techada,No hay informacion,No hay informacion,5Dormitorios,30Antigüedad,No hay informacion,No hay informacion,"S/ 700,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-maranga-san-miguel-5-a-mas-dormitorios-12715539,https://img10.naventcdn.com/avisos/111/00/12/71/55/39/720x532/192841749.jpg
199,"Calle Dominguez cuadra 2,  Las Artes, San Borja",274m²Superficie total,440m²Superficie techada,2Estacionamientos,No hay informacion,5Dormitorios,50Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,776,200",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-las-artes-san-borja-5-a-mas-dormitorios-13133050,https://img10.naventcdn.com/avisos/111/00/13/13/30/50/720x532/194382221.jpg
200,"Panamericana Sur Km 58 Condominio El Olivar de Pucusana,  Pucusana, Lima",1590m²Superficie total,220m²Superficie techada,0Estacionamientos,No hay informacion,5Dormitorios,3Antigüedad,No hay informacion,No hay informacion,"S/ 1,261,600",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-pucusana-lima-5-a-mas-dormitorios-13203420,https://img10.naventcdn.com/avisos/111/00/13/20/34/20/720x532/195092386.jpg
201,"Genaro Castro Iglesias,  Aurora, Miraflores",336m²Superficie total,265m²Superficie techada,2Estacionamientos,No hay informacion,3Dormitorios,40Antigüedad,Parques Cercanos ,No hay informacion,"S/ 2,158,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-aurora-miraflores-3-dormitorios-13475793,https://img10.naventcdn.com/avisos/111/00/13/47/57/93/720x532/200916131.jpg
202,"Santa Patricia - La Molina - Lima,  Santa Patricia, La Molina",259m²Superficie total,300m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,15Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,726,400",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santa-patricia-la-molina-4-dormitorios-13343930,https://img10.naventcdn.com/avisos/111/00/13/34/39/30/720x532/198341864.jpg
203,"BONITA CASA,  San Miguel, Lima",72m²Superficie total,140m²Superficie techada,No hay informacion,No hay informacion,4Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 846,600",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-miguel-lima-4-dormitorios-13310926,https://img10.naventcdn.com/avisos/111/00/13/31/09/26/720x532/197598023.jpg
204,"CASA FRENTE A PARQUE,  La Molina, Lima",320m²Superficie total,395m²Superficie techada,0Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 2,091,600",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-lima-4-dormitorios-13387578,https://img10.naventcdn.com/avisos/111/00/13/38/75/78/720x532/199058908.jpg
205," Mayorazgo Etapa I, Ate Vitarte",390m²Superficie total,174m²Superficie techada,3Estacionamientos,1Medio baño,7Dormitorios,20Antigüedad,No hay informacion,No hay informacion,"S/ 1,085,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-mayorazgo-etapa-i-ate-vitarte-5-a-mas-dormitorios-58244389,https://img10.naventcdn.com/avisos/111/00/58/24/43/89/720x532/210212689.jpg
206,"FRENTE A PARQUE / MARANGA,  San Miguel, Lima",181m²Superficie total,250m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 1,029,200",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-miguel-lima-4-dormitorios-13318197,https://img10.naventcdn.com/avisos/111/00/13/31/81/97/720x532/197782087.jpg
207,"Calle JESUS MORALES,  San Juan de Miraflores, Lima",448m²Superficie total,160m²Superficie techada,0Estacionamientos,No hay informacion,9Dormitorios,En construcciónAntigüedad,No hay informacion,No hay informacion,"S/ 1,282,050",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-juan-de-miraflores-lima-5-a-mas-dormitorios-58195046,https://img10.naventcdn.com/avisos/111/00/58/19/50/46/720x532/209410101.jpg
208,"CALLE GANIMEDES ,  Los Olivos, Lima",120m²Superficie total,120m²Superficie techada,0Estacionamientos,No hay informacion,3Dormitorios,6Antigüedad,No hay informacion,No hay informacion,"S/ 408,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-los-olivos-lima-3-dormitorios-58435886,https://img10.naventcdn.com/avisos/111/00/58/43/58/86/720x532/213667534.jpg
209,"Urb. La Planicie - Av. El Parque - Leo B. / IC - 4,  La Planicie, La Molina",2364m²Superficie total,700m²Superficie techada,5Estacionamientos,No hay informacion,5Dormitorios,34Antigüedad,Parques Cercanos ,No hay informacion,"S/ 7,901,600",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-planicie-la-molina-5-a-mas-dormitorios-13189020,https://img10.naventcdn.com/avisos/111/00/13/18/90/20/720x532/194784736.jpg
210,"avenida 25 setiembre,  La Ribera De Chillon Pa.7, Puente Piedra",120m²Superficie total,180m²Superficie techada,0Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 315,400",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-ribera-de-chillon-pa7-puente-piedra-4-dormitorios-13406782,https://img10.naventcdn.com/avisos/111/00/13/40/67/82/720x532/199447573.jpg
211," Miraflores, Lima",210m²Superficie total,210m²Superficie techada,0Estacionamientos,No hay informacion,4Dormitorios,20Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,105,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-miraflores-lima-4-dormitorios-58169455,https://img10.naventcdn.com/avisos/111/00/58/16/94/55/720x532/209019064.jpg
212,"santa patricia,  La Molina, Lima",160m²Superficie total,160m²Superficie techada,No hay informacion,No hay informacion,4Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 996,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-lima-4-dormitorios-12794776,https://img10.naventcdn.com/avisos/111/00/12/79/47/76/720x532/184973138.jpg
213,"Calle Cavallini 288,  San Borja, Lima",324m²Superficie total,324m²Superficie techada,3Estacionamientos,No hay informacion,4Dormitorios,30Antigüedad,No hay informacion,No hay informacion,"S/ 1,993,600",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-borja-lima-4-dormitorios-58341328,https://img10.naventcdn.com/avisos/111/00/58/34/13/28/720x532/211690542.jpg
214,"Loma De Las Azucenas,  Santiago de Surco, Lima",250m²Superficie total,250m²Superficie techada,2Estacionamientos,1Medio baño,5Dormitorios,32Antigüedad,No hay informacion,No hay informacion,"S/ 1,286,670",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santiago-de-surco-lima-5-a-mas-dormitorios-57848999,https://img10.naventcdn.com/avisos/111/00/57/84/89/99/720x532/203786007.jpg
215,"Km. 118 Panamericana Sur,  El Barrancadero, Asia",200m²Superficie total,192m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,11Antigüedad,No hay informacion,No hay informacion,"S/ 1,394,400",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-el-barrancadero-asia-4-dormitorios-13225006,https://img10.naventcdn.com/avisos/111/00/13/22/50/06/720x532/197238219.jpg
216,"Calle La Pendiente 149,  La Planicie, La Molina",1323m²Superficie total,439m²Superficie techada,3Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,Consultar precio,No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-planicie-la-molina-4-dormitorios-13362865,https://img10.naventcdn.com/avisos/111/00/13/36/28/65/720x532/198614701.jpg
217,"SOL DE LA MOLINA,  La Molina, Lima",850m²Superficie total,290m²Superficie techada,3Estacionamientos,No hay informacion,5Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 3,120,800",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-lima-5-a-mas-dormitorios-13387762,https://img10.naventcdn.com/avisos/111/00/13/38/77/62/720x532/199063760.jpg
218,"CALLE LOS OLMOS CUADRA 1,  El Remanso, La Molina",325m²Superficie total,325m²Superficie techada,2Estacionamientos,No hay informacion,5Dormitorios,22Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,386,100",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-el-remanso-la-molina-5-a-mas-dormitorios-13225449,https://img10.naventcdn.com/avisos/111/00/13/22/54/49/720x532/201012833.jpg
219,"Linda casa en La Molina,  Santa Felicia, La Molina",255m²Superficie total,190m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 1,237,320",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santa-felicia-la-molina-4-dormitorios-13387828,https://img10.naventcdn.com/avisos/111/00/13/38/78/28/720x532/199064957.jpg
220,"CONDE DE LA MONCLOVA 142 Casa Nueva El OLIVAR,  El Olivar, San Isidro",223m²Superficie total,375m²Superficie techada,2Estacionamientos,1Medio baño,4Dormitorios,5Antigüedad,No hay informacion,No hay informacion,"S/ 4,255,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-el-olivar-san-isidro-4-dormitorios-13428139,https://img10.naventcdn.com/avisos/111/00/13/42/81/39/720x532/199989450.jpg
221," Santiago de Surco, Lima",396m²Superficie total,396m²Superficie techada,2Estacionamientos,No hay informacion,3Dormitorios,47Antigüedad,Parques Cercanos ,No hay informacion,"S/ 2,310,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santiago-de-surco-lima-3-dormitorios-58413560,https://img10.naventcdn.com/avisos/111/00/58/41/35/60/720x532/213276560.jpg
222," Santiago de Surco, Lima",401m²Superficie total,400m²Superficie techada,2Estacionamientos,1Medio baño,4Dormitorios,1Antigüedad,No hay informacion,No hay informacion,"S/ 2,497,500",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santiago-de-surco-lima-4-dormitorios-57833222,https://img10.naventcdn.com/avisos/111/00/57/83/32/22/720x532/203570306.jpg
223," Las Casuarinas, Santiago de Surco",1557m²Superficie total,760m²Superficie techada,5Estacionamientos,No hay informacion,4Dormitorios,25Antigüedad,No hay informacion,No hay informacion,"S/ 7,038,400",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-las-casuarinas-santiago-de-surco-4-dormitorios-13455342,https://img10.naventcdn.com/avisos/111/00/13/45/53/42/720x532/200547765.jpg
224,"Calle Batallón Libres de Trujillo, Lima District, Peru,  Santiago de Surco, Lima",550m²Superficie total,330m²Superficie techada,2Estacionamientos,No hay informacion,3Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 3,286,800",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santiago-de-surco-lima-3-dormitorios-13475114,https://img10.naventcdn.com/avisos/111/00/13/47/51/14/720x532/200895255.jpg
225,"CALLE LOS MOLLES,  Santiago de Surco, Lima",1384m²Superficie total,414m²Superficie techada,3Estacionamientos,No hay informacion,5Dormitorios,12Antigüedad,No hay informacion,No hay informacion,"S/ 5,513,856",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santiago-de-surco-lima-5-a-mas-dormitorios-13301240,https://img10.naventcdn.com/avisos/111/00/13/30/12/40/720x532/197363373.jpg
226," La Molina, Lima",1002m²Superficie total,366m²Superficie techada,4Estacionamientos,1Medio baño,3Dormitorios,1Antigüedad,Parques Cercanos ,No hay informacion,"S/ 5,161,500",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-lima-3-dormitorios-57796125,https://img10.naventcdn.com/avisos/111/00/57/79/61/25/720x532/202999601.jpg
227,"Alameda  domingo tristan y moscoso 519 urb.los proceres,  Santiago de Surco, Lima",196m²Superficie total,100m²Superficie techada,0Estacionamientos,No hay informacion,4Dormitorios,34Antigüedad,No hay informacion,No hay informacion,"S/ 1,190,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santiago-de-surco-lima-4-dormitorios-58304498,https://img10.naventcdn.com/avisos/111/00/58/30/44/98/720x532/211112386.jpg
228,"EXCELENTE CASA,  La Planicie, La Molina",686m²Superficie total,391m²Superficie techada,3Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 3,984,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-planicie-la-molina-4-dormitorios-13316413,https://img10.naventcdn.com/avisos/111/00/13/31/64/13/720x532/197737524.jpg
229," La Molina, Lima",500m²Superficie total,267m²Superficie techada,4Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 1,759,600",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-lima-4-dormitorios-13387821,https://img10.naventcdn.com/avisos/111/00/13/38/78/21/720x532/199064865.jpg
230,"CALLE LA FLORIDA,  Santa Ines, Chaclacayo",2002m²Superficie total,500m²Superficie techada,5Estacionamientos,No hay informacion,4Dormitorios,50Antigüedad,Parques Cercanos ,No hay informacion,"S/ 2,639,400",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santa-ines-chaclacayo-4-dormitorios-13101509,https://img10.naventcdn.com/avisos/111/00/13/10/15/09/720x532/192884725.jpg
